dataset,partition,threat,flip_rate,seed,arm,source,policy,timing,final_acc,delta_acc,recovery,auroc,rounds_to_target,kept,skipped,dedup_shared
cifar10,dir1,label_flip,0.7,0,fedif_gate_v2,fedif,P1,online,0.582375,0.026374999999999926,0.37082601054481446,0.9634300126103404,118.0,,,
cifar10,dir1,label_flip,0.7,0,fedif_gatew_v2,fedif,P2,online,0.594625,0.03862499999999991,0.5430579964850603,0.912568306010929,100.0,,,
cifar10,dir1,label_flip,0.7,0,fedif_mult,fedif,P3,online,0.596375,0.04037499999999994,0.5676625659050959,0.8705338377469524,,,,
cifar10,dir1,label_flip,0.7,0,fedif_pweight,fedif,P5s,online,0.587875,0.03187499999999999,0.44815465729349724,0.9978982765868012,,,,
cifar10,dir1,label_flip,0.7,0,fedif_zgate_v2,fedif,P4,online,0.572875,0.016874999999999973,0.23725834797891002,1.0,,,,
cifar10,dir1,label_flip,0.7,0,fedsv_cgate,fedsv,P5h,online,0.564125,0.008124999999999938,0.11423550087873376,0.835645229087852,,,,
cifar10,dir1,label_flip,0.7,0,fedsv_gate_v2,fedsv,P1,online,0.52025,-0.03575000000000006,-0.5026362038664333,0.4775115594787726,,,,
cifar10,dir1,label_flip,0.7,0,fedsv_gatew_v2,fedsv,P2,online,0.52375,-0.03225,-0.4534270650263621,0.48213535098780996,,,,
cifar10,dir1,label_flip,0.7,0,fedsv_mult,fedsv,P3,online,0.58525,0.029249999999999998,0.41124780316344467,0.8785203867171081,,,,
cifar10,dir1,label_flip,0.7,0,fedsv_pweight,fedsv,P5s,online,0.587125,0.031124999999999958,0.43760984182776747,0.9041614123581336,,,,
cifar10,dir1,label_flip,0.7,0,fedsv_zgate_v2,fedsv,P4,online,0.568625,0.012624999999999997,0.1775043936731107,0.914249684741488,,,,
cifar10,dir1,label_flip,0.7,0,flirds1st_cgate,flirds1st,P5h,online,0.575875,0.019874999999999976,0.2794376098418275,0.9743589743589745,110.0,,,
cifar10,dir1,label_flip,0.7,0,flirds1st_gate_v2,flirds1st,P1,online,0.573625,0.017625000000000002,0.24780316344463976,0.7902480033627574,,,,
cifar10,dir1,label_flip,0.7,0,flirds1st_gatew_v2,flirds1st,P2,online,0.581125,0.025124999999999953,0.3532513181019326,0.7654476670870113,100.0,,,
cifar10,dir1,label_flip,0.7,0,flirds1st_mult,flirds1st,P3,online,0.5875,0.03149999999999997,0.4428822495606323,0.7381252627154267,,,,
cifar10,dir1,label_flip,0.7,0,flirds1st_pweight,flirds1st,P5s,online,0.589125,0.03312499999999996,0.4657293497363791,0.9907524169819252,,,,
cifar10,dir1,label_flip,0.7,0,flirds1st_zgate_v2,flirds1st,P4,online,0.581875,0.02587499999999998,0.3637961335676623,0.9995796553173603,,,,
cifar10,dir1,label_flip,0.7,0,flirds_cgate,flirds,P5h,online,0.6015,0.045499999999999985,0.6397188049209137,0.7070197562000842,95.0,,,
cifar10,dir1,label_flip,0.7,0,flirds_gate_v1,flirds,P1v1,online,0.6065,0.05049999999999999,0.7100175746924428,0.9924337957124842,100.0,,,
cifar10,dir1,label_flip,0.7,0,flirds_gate_v2,flirds,P1,online,0.564125,0.008124999999999938,0.11423550087873376,0.8083228247162674,108.0,,,
cifar10,dir1,label_flip,0.7,0,flirds_gatew_v1,,,,0.536,-0.020000000000000018,-0.28119507908611624,0.94619588062211,89.0,,,
cifar10,dir1,label_flip,0.7,0,flirds_gatew_v2,flirds,P2,online,0.59375,0.03774999999999995,0.5307557117750433,0.667927700714586,101.0,,,
cifar10,dir1,label_flip,0.7,0,flirds_mult,flirds,P3,online,0.5995,0.04349999999999998,0.6115992970123021,0.8675914249684742,100.0,,,
cifar10,dir1,label_flip,0.7,0,flirds_pweight,flirds,P5s,online,0.604625,0.04862499999999992,0.6836555360281185,0.934005884825557,83.0,,,
cifar10,dir1,label_flip,0.7,0,flirds_zgate_v2,flirds,P4,online,0.588875,0.03287499999999999,0.46221441124780305,0.9899117276166456,,,,
cifar10,dir1,label_flip,0.7,0,gtg_cgate,gtg,P5h,online,0.57325,0.017249999999999988,0.2425307557117749,0.7734342160571669,,,,
cifar10,dir1,label_flip,0.7,0,gtg_gate_v2,gtg,P1,online,0.5555,-0.000500000000000056,-0.007029876977153687,0.4943253467843632,,,,
cifar10,dir1,label_flip,0.7,0,gtg_gatew_v2,gtg,P2,online,0.558875,0.002874999999999961,0.040421792618628626,0.5229087852038672,,,,
cifar10,dir1,label_flip,0.7,0,gtg_mult,gtg,P3,online,0.590875,0.03487499999999999,0.49033391915641467,0.8991172761664564,,,,
cifar10,dir1,label_flip,0.7,0,gtg_pweight,gtg,P5s,online,0.59125,0.035250000000000004,0.4956063268892795,0.8755779739386297,,,,
cifar10,dir1,label_flip,0.7,0,gtg_zgate_v2,gtg,P4,online,0.5555,-0.000500000000000056,-0.007029876977153687,0.8701134930643128,,,,
cifar10,dir1,label_flip,0.7,0,lossheur_cgate,lossheur,P5h,online,0.58825,0.03225,0.4534270650263621,0.8558217738545608,107.0,,,
cifar10,dir1,label_flip,0.7,0,lossheur_gate_v2,lossheur,P1,online,0.578875,0.02287499999999998,0.3216168717047449,0.8558217738545607,,,,
cifar10,dir1,label_flip,0.7,0,lossheur_gatew_v2,lossheur,P2,online,0.578,0.02199999999999991,0.30931458699472636,0.8020176544766708,,,,
cifar10,dir1,label_flip,0.7,0,lossheur_mult,lossheur,P3,online,0.59075,0.03474999999999995,0.48857644991212584,0.8284993694829761,,,,
cifar10,dir1,label_flip,0.7,0,lossheur_pweight,lossheur,P5s,online,0.591,0.03499999999999992,0.49209138840070193,0.9310634720470786,,,,
cifar10,dir1,label_flip,0.7,0,lossheur_zgate_v2,lossheur,P4,online,0.57975,0.023749999999999938,0.3339191564147619,0.987389659520807,,,,
cifar10,dir1,label_flip,0.7,0,observer,,,,0.5585,0.0024999999999999467,0.03514938488576375,,,,,
cifar10,dir1,label_flip,0.7,0,oracle_excl,,,,0.627125,0.071125,1.0,,71.0,,,
cifar10,dir1,label_flip,0.7,0,random_excl,,,,0.559875,0.003874999999999962,0.05448154657293444,,,,,
cifar10,dir1,label_flip,0.7,0,shapleyfl_cgate,shapleyfl,P5h,online,0.592875,0.03687499999999999,0.5184534270650263,0.7091214796132829,,,,
cifar10,dir1,label_flip,0.7,0,shapleyfl_gate_v2,shapleyfl,P1,online,0.54675,-0.009250000000000091,-0.13005272407732996,0.5002101723413198,,,,
cifar10,dir1,label_flip,0.7,0,shapleyfl_gatew_v2,shapleyfl,P2,online,0.546375,-0.009624999999999995,-0.13532513181019326,0.4871794871794872,,,,
cifar10,dir1,label_flip,0.7,0,shapleyfl_mult,shapleyfl,P3,online,0.591,0.03499999999999992,0.49209138840070193,0.9083648591845312,,,,
cifar10,dir1,label_flip,0.7,0,shapleyfl_pweight,shapleyfl,P5s,online,0.593875,0.03787499999999999,0.5325131810193321,0.8940731399747794,,,,
cifar10,dir1,label_flip,0.7,0,shapleyfl_zgate_v2,shapleyfl,P4,online,0.5655,0.009499999999999953,0.13356766256590444,0.8982765868011771,,,,
cifar10,dir1,label_flip,0.7,0,t2_csign_comfedsv,comfedsv,P5h,retrain,0.583125,0.027124999999999955,0.38137082601054423,,104.0,78.0,,False
cifar10,dir1,label_flip,0.7,0,t2_csign_fedif,fedif,P5h,retrain,0.595375,0.03937499999999994,0.5536028119507901,,98.0,73.0,,False
cifar10,dir1,label_flip,0.7,0,t2_csign_fedsv,fedsv,P5h,retrain,0.582125,0.026124999999999954,0.3673110720562384,,,80.0,,False
cifar10,dir1,label_flip,0.7,0,t2_csign_flirds,flirds,P5h,retrain,0.626125,0.07012499999999999,0.9859402460456942,,71.0,61.0,,False
cifar10,dir1,label_flip,0.7,0,t2_csign_flirds1st,flirds1st,P5h,retrain,0.592625,0.03662499999999991,0.5149384885764486,,85.0,73.0,,False
cifar10,dir1,label_flip,0.7,0,t2_csign_gtg,gtg,P5h,retrain,0.598125,0.04212499999999997,0.5922671353251314,,,73.0,,False
cifar10,dir1,label_flip,0.7,0,t2_csign_lossheur,lossheur,P5h,retrain,0.629875,0.07387499999999991,1.0386643233743398,,76.0,63.0,,False
cifar10,dir1,label_flip,0.7,0,t2_csign_shapleyfl,shapleyfl,P5h,retrain,0.594125,0.038124999999999964,0.5360281195079082,,98.0,71.0,,False
cifar10,dir1,label_flip,0.7,0,t2_pw_comfedsv,comfedsv,P5s,retrain,0.604125,0.04812499999999997,0.6766256590509663,,89.0,100.0,,False
cifar10,dir1,label_flip,0.7,0,t2_pw_fedif,fedif,P5s,retrain,0.623375,0.06737499999999996,0.9472759226713529,,83.0,100.0,,False
cifar10,dir1,label_flip,0.7,0,t2_pw_fedsv,fedsv,P5s,retrain,0.600125,0.04412499999999997,0.620386643233743,,89.0,100.0,,False
cifar10,dir1,label_flip,0.7,0,t2_pw_flirds,flirds,P5s,retrain,0.625,0.06899999999999995,0.9701230228470996,,73.0,97.0,,False
cifar10,dir1,label_flip,0.7,0,t2_pw_flirds1st,flirds1st,P5s,retrain,0.620125,0.06412499999999999,0.9015817223198593,,83.0,100.0,,False
cifar10,dir1,label_flip,0.7,0,t2_pw_gtg,gtg,P5s,retrain,0.599375,0.04337499999999994,0.6098418277680133,,83.0,100.0,,False
cifar10,dir1,label_flip,0.7,0,t2_pw_lossheur,lossheur,P5s,retrain,0.63025,0.07424999999999993,1.0439367311072048,,73.0,99.0,,False
cifar10,dir1,label_flip,0.7,0,t2_pw_shapleyfl,shapleyfl,P5s,retrain,0.6075,0.05149999999999999,0.7240773286467486,,83.0,100.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k49,,,,0.546375,-0.009624999999999995,-0.13532513181019326,,,49.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k50,,,,0.5375,-0.018500000000000072,-0.2601054481546583,,,50.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k52,,,,0.497875,-0.05812500000000004,-0.8172231985940253,,,52.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k53,,,,0.5215,-0.034500000000000086,-0.48506151142355136,,,53.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k60,,,,0.5545,-0.0015000000000000568,-0.0210896309314595,,,60.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k61,,,,0.5235,-0.032500000000000084,-0.4569420035149397,,,61.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k63,,,,0.543,-0.013000000000000012,-0.18277680140597558,,,63.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k71,,,,0.464,-0.09200000000000003,-1.293497363796134,,,71.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k73,,,,0.540625,-0.015375000000000028,-0.21616871704745208,,,73.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k78,,,,0.55275,-0.003250000000000086,-0.045694200351495066,,,78.0,,False
cifar10,dir1,label_flip,0.7,0,t2_random_k80,,,,0.55275,-0.003250000000000086,-0.045694200351495066,,,80.0,,False
cifar10,dir1,label_flip,0.7,0,t2_sign_comfedsv,comfedsv,P1,retrain,0.60375,0.04774999999999996,0.6713532513181014,,86.0,52.0,,False
cifar10,dir1,label_flip,0.7,0,t2_sign_fedif,fedif,P1,retrain,0.627125,0.071125,1.0,,71.0,61.0,,True
cifar10,dir1,label_flip,0.7,0,t2_sign_fedsv,fedsv,P1,retrain,0.59825,0.0422499999999999,0.5940246045694186,,95.0,49.0,,False
cifar10,dir1,label_flip,0.7,0,t2_sign_flirds,flirds,P1,retrain,0.62525,0.06924999999999992,0.9736379613356756,,76.0,60.0,,False
cifar10,dir1,label_flip,0.7,0,t2_sign_flirds1st,flirds1st,P1,retrain,0.627125,0.071125,1.0,,71.0,61.0,,False
cifar10,dir1,label_flip,0.7,0,t2_sign_gtg,gtg,P1,retrain,0.6155,0.0595,0.8365553602811951,,77.0,53.0,,False
cifar10,dir1,label_flip,0.7,0,t2_sign_lossheur,lossheur,P1,retrain,0.627125,0.071125,1.0,,71.0,61.0,,True
cifar10,dir1,label_flip,0.7,0,t2_sign_shapleyfl,shapleyfl,P1,retrain,0.610375,0.05437499999999995,0.7644991212653772,,81.0,50.0,,False
cifar10,dir1,label_flip,0.7,0,t2_signw_comfedsv,comfedsv,P2,retrain,0.600625,0.044624999999999915,0.6274165202108951,,81.0,52.0,,False
cifar10,dir1,label_flip,0.7,0,t2_signw_fedif,fedif,P2,retrain,0.6235,0.0675,0.9490333919156416,,76.0,61.0,,False
cifar10,dir1,label_flip,0.7,0,t2_signw_fedsv,fedsv,P2,retrain,0.592875,0.03687499999999999,0.5184534270650263,,93.0,49.0,,False
cifar10,dir1,label_flip,0.7,0,t2_signw_flirds,flirds,P2,retrain,0.618875,0.0628749999999999,0.8840070298769759,,79.0,60.0,,False
cifar10,dir1,label_flip,0.7,0,t2_signw_flirds1st,flirds1st,P2,retrain,0.6195,0.0635,0.8927943760984184,,76.0,61.0,,False
cifar10,dir1,label_flip,0.7,0,t2_signw_gtg,gtg,P2,retrain,0.597,0.040999999999999925,0.5764499121265367,,86.0,53.0,,False
cifar10,dir1,label_flip,0.7,0,t2_signw_lossheur,lossheur,P2,retrain,0.612375,0.05637499999999995,0.7926186291739888,,73.0,61.0,,False
cifar10,dir1,label_flip,0.7,0,t2_signw_shapleyfl,shapleyfl,P2,retrain,0.61175,0.055749999999999966,0.7838312829525479,,85.0,50.0,,False
cifar10,dir1,label_flip,0.7,0,vanilla,,,,0.556,0.0,0.0,,,,,
cifar10,dir1,label_flip,0.7,1,comfedsv_cgate,comfedsv,P5h,online,0.524625,0.025500000000000023,0.20858895705521488,0.8040865384615384,,,,
cifar10,dir1,label_flip,0.7,1,comfedsv_gate_v2,comfedsv,P1,online,0.485,-0.014124999999999999,-0.11554192229038851,0.43509615384615385,,,,
cifar10,dir1,label_flip,0.7,1,comfedsv_gatew_v2,comfedsv,P2,online,0.49875,-0.0003749999999999587,-0.0030674846625763485,0.48157051282051283,,,,
cifar10,dir1,label_flip,0.7,1,comfedsv_mult,comfedsv,P3,online,0.544125,0.044999999999999984,0.36809815950920227,0.8790064102564102,,,,
cifar10,dir1,label_flip,0.7,1,comfedsv_pweight,comfedsv,P5s,online,0.561125,0.062,0.5071574642126788,0.8505608974358974,,,,
cifar10,dir1,label_flip,0.7,1,comfedsv_zgate_v2,comfedsv,P4,online,0.49925,0.00012500000000004174,0.0010224948875259036,0.8561698717948718,,,,
cifar10,dir1,label_flip,0.7,1,fedif_cgate,fedif,P5h,online,0.505125,0.006000000000000061,0.04907975460122748,0.998798076923077,,,,
cifar10,dir1,label_flip,0.7,1,fedif_gate_v2,fedif,P1,online,0.565625,0.06650000000000006,0.5439672801635995,0.9459134615384615,,,,
cifar10,dir1,label_flip,0.7,1,fedif_gatew_v2,fedif,P2,online,0.572375,0.07324999999999998,0.5991820040899792,0.9226762820512819,,,,
cifar10,dir1,label_flip,0.7,1,fedif_mult,fedif,P3,online,0.567375,0.06824999999999998,0.5582822085889567,0.9094551282051282,,,,
cifar10,dir1,label_flip,0.7,1,fedif_pweight,fedif,P5s,online,0.55475,0.05562499999999998,0.455010224948875,0.9959935897435898,,,,
cifar10,dir1,label_flip,0.7,1,fedif_zgate_v2,fedif,P4,online,0.49325,-0.005874999999999964,-0.048057259713701124,1.0,,,,
cifar10,dir1,label_flip,0.7,1,fedsv_cgate,fedsv,P5h,online,0.5535,0.05437500000000001,0.4447852760736196,0.7772435897435898,,,,
cifar10,dir1,label_flip,0.7,1,fedsv_gate_v2,fedsv,P1,online,0.506875,0.007749999999999979,0.06339468302658469,0.46153846153846156,,,,
cifar10,dir1,label_flip,0.7,1,fedsv_gatew_v2,fedsv,P2,online,0.51875,0.01962500000000006,0.16053169734151373,0.42668269230769235,,,,
cifar10,dir1,label_flip,0.7,1,fedsv_mult,fedsv,P3,online,0.54375,0.04462499999999997,0.36503067484662544,0.8709935897435896,,,,
cifar10,dir1,label_flip,0.7,1,fedsv_pweight,fedsv,P5s,online,0.55875,0.059624999999999984,0.487730061349693,0.844551282051282,,,,
cifar10,dir1,label_flip,0.7,1,fedsv_zgate_v2,fedsv,P4,online,0.494625,-0.004500000000000004,-0.03680981595092027,0.8365384615384615,,,,
cifar10,dir1,label_flip,0.7,1,flirds1st_cgate,flirds1st,P5h,online,0.52625,0.02712500000000001,0.22188139059304707,0.9959935897435898,,,,
cifar10,dir1,label_flip,0.7,1,flirds1st_gate_v2,flirds1st,P1,online,0.56275,0.06362499999999999,0.520449897750511,0.8990384615384615,,,,
cifar10,dir1,label_flip,0.7,1,flirds1st_gatew_v2,flirds1st,P2,online,0.560125,0.061,0.49897750511247435,0.9018429487179487,,,,
cifar10,dir1,label_flip,0.7,1,flirds1st_mult,flirds1st,P3,online,0.53525,0.03612500000000002,0.29550102249488763,0.8377403846153846,,,,
cifar10,dir1,label_flip,0.7,1,flirds1st_pweight,flirds1st,P5s,online,0.55075,0.051624999999999976,0.422290388548057,0.9935897435897435,,,,
cifar10,dir1,label_flip,0.7,1,flirds1st_zgate_v2,flirds1st,P4,online,0.5035,0.004374999999999962,0.03578732106339437,1.0,,,,
cifar10,dir1,label_flip,0.7,1,flirds_cgate,flirds,P5h,online,0.587875,0.08875000000000005,0.7259713701431495,0.8120993589743589,,,,
cifar10,dir1,label_flip,0.7,1,flirds_gate_v1,flirds,P1v1,online,0.5525,0.053375000000000006,0.4366053169734151,0.9731570512820513,,,,
cifar10,dir1,label_flip,0.7,1,flirds_gate_v2,flirds,P1,online,0.569,0.06987499999999996,0.571574642126789,0.8293269230769231,,,,
cifar10,dir1,label_flip,0.7,1,flirds_gatew_v1,,,,0.541,0.04187500000000005,0.34253578732106377,0.9567307692307692,,,,
cifar10,dir1,label_flip,0.7,1,flirds_gatew_v2,flirds,P2,online,0.578375,0.07924999999999999,0.6482617586912063,0.7824519230769231,,,,
cifar10,dir1,label_flip,0.7,1,flirds_mult,flirds,P3,online,0.5755,0.07637500000000003,0.6247443762781187,0.9338942307692307,,,,
cifar10,dir1,label_flip,0.7,1,flirds_pweight,flirds,P5s,online,0.5905,0.09137500000000004,0.7474437627811863,0.938301282051282,113.0,,,
cifar10,dir1,label_flip,0.7,1,flirds_zgate_v2,flirds,P4,online,0.496375,-0.0027499999999999747,-0.02249488752556216,0.984375,,,,
cifar10,dir1,label_flip,0.7,1,gtg_cgate,gtg,P5h,online,0.52575,0.026625000000000065,0.21779141104294528,0.8473557692307693,,,,
cifar10,dir1,label_flip,0.7,1,gtg_gate_v2,gtg,P1,online,0.534625,0.03550000000000003,0.2903885480572599,0.5552884615384616,,,,
cifar10,dir1,label_flip,0.7,1,gtg_gatew_v2,gtg,P2,online,0.53875,0.039624999999999966,0.3241308793456029,0.4667467948717949,,,,
cifar10,dir1,label_flip,0.7,1,gtg_mult,gtg,P3,online,0.55725,0.05812500000000004,0.4754601226993867,0.9282852564102565,,,,
cifar10,dir1,label_flip,0.7,1,gtg_pweight,gtg,P5s,online,0.560375,0.06124999999999997,0.5010224948875253,0.8778044871794871,,,,
cifar10,dir1,label_flip,0.7,1,gtg_zgate_v2,gtg,P4,online,0.49425,-0.004874999999999963,-0.03987730061349662,0.8802083333333334,,,,
cifar10,dir1,label_flip,0.7,1,lossheur_cgate,lossheur,P5h,online,0.575,0.07587499999999997,0.620654396728016,0.8934294871794872,,,,
cifar10,dir1,label_flip,0.7,1,lossheur_gate_v2,lossheur,P1,online,0.53625,0.03712500000000002,0.3036809815950921,0.8541666666666666,,,,
cifar10,dir1,label_flip,0.7,1,lossheur_gatew_v2,lossheur,P2,online,0.549875,0.05075000000000002,0.4151329243353784,0.8677884615384616,,,,
cifar10,dir1,label_flip,0.7,1,lossheur_mult,lossheur,P3,online,0.556625,0.05750000000000005,0.470347648261759,0.8934294871794872,,,,
cifar10,dir1,label_flip,0.7,1,lossheur_pweight,lossheur,P5s,online,0.570125,0.07100000000000001,0.5807770961145193,0.9471153846153847,,,,
cifar10,dir1,label_flip,0.7,1,lossheur_zgate_v2,lossheur,P4,online,0.4805,-0.018625000000000003,-0.1523517382413088,0.999198717948718,,,,
cifar10,dir1,label_flip,0.7,1,observer,,,,0.4985,-0.0006249999999999867,-0.005112474437627702,,,,,
cifar10,dir1,label_flip,0.7,1,oracle_excl,,,,0.621375,0.12225000000000003,1.0,,77.0,,,
cifar10,dir1,label_flip,0.7,1,random_excl,,,,0.507125,0.008000000000000063,0.06543967280163648,,,,,
cifar10,dir1,label_flip,0.7,1,shapleyfl_cgate,shapleyfl,P5h,online,0.536125,0.03699999999999998,0.30265848670756623,0.735977564102564,,,,
cifar10,dir1,label_flip,0.7,1,shapleyfl_gate_v2,shapleyfl,P1,online,0.51675,0.017625000000000057,0.14417177914110474,0.5216346153846153,,,,
cifar10,dir1,label_flip,0.7,1,shapleyfl_gatew_v2,shapleyfl,P2,online,0.525,0.025875000000000037,0.21165644171779166,0.44190705128205127,,,,
cifar10,dir1,label_flip,0.7,1,shapleyfl_mult,shapleyfl,P3,online,0.56025,0.06112500000000004,0.5000000000000002,0.9230769230769231,,,,
cifar10,dir1,label_flip,0.7,1,shapleyfl_pweight,shapleyfl,P5s,online,0.569625,0.07050000000000006,0.5766871165644176,0.8649839743589743,,,,
cifar10,dir1,label_flip,0.7,1,shapleyfl_zgate_v2,shapleyfl,P4,online,0.48425,-0.014874999999999972,-0.12167689161554167,0.871394230769231,,,,
cifar10,dir1,label_flip,0.7,1,t2_csign_comfedsv,comfedsv,P5h,retrain,0.541,0.04187500000000005,0.34253578732106377,,,74.0,,False
cifar10,dir1,label_flip,0.7,1,t2_csign_fedif,fedif,P5h,retrain,0.61175,0.11262500000000003,0.9212678936605317,,97.0,57.0,,False
cifar10,dir1,label_flip,0.7,1,t2_csign_fedsv,fedsv,P5h,retrain,0.542375,0.043250000000000066,0.3537832310838451,,,74.0,,False
cifar10,dir1,label_flip,0.7,1,t2_csign_flirds,flirds,P5h,retrain,0.614875,0.11574999999999996,0.9468302658486702,,80.0,52.0,,False
cifar10,dir1,label_flip,0.7,1,t2_csign_flirds1st,flirds1st,P5h,retrain,0.604625,0.10549999999999998,0.8629856850715744,,92.0,60.0,,False
cifar10,dir1,label_flip,0.7,1,t2_csign_gtg,gtg,P5h,retrain,0.56725,0.06812500000000005,0.5572597137014318,,,71.0,,False
cifar10,dir1,label_flip,0.7,1,t2_csign_lossheur,lossheur,P5h,retrain,0.613375,0.11425000000000002,0.934560327198364,,87.0,55.0,,False
cifar10,dir1,label_flip,0.7,1,t2_csign_shapleyfl,shapleyfl,P5h,retrain,0.582625,0.08349999999999996,0.6830265848670752,,,64.0,,False
cifar10,dir1,label_flip,0.7,1,t2_pw_comfedsv,comfedsv,P5s,retrain,0.578375,0.07924999999999999,0.6482617586912063,,,100.0,,False
cifar10,dir1,label_flip,0.7,1,t2_pw_fedif,fedif,P5s,retrain,0.590125,0.09100000000000003,0.7443762781186095,,98.0,98.0,,False
cifar10,dir1,label_flip,0.7,1,t2_pw_fedsv,fedsv,P5s,retrain,0.575625,0.07650000000000007,0.6257668711656446,,,100.0,,False
cifar10,dir1,label_flip,0.7,1,t2_pw_flirds,flirds,P5s,retrain,0.610125,0.11100000000000004,0.9079754601226996,,88.0,93.0,,False
cifar10,dir1,label_flip,0.7,1,t2_pw_flirds1st,flirds1st,P5s,retrain,0.607125,0.10800000000000004,0.883435582822086,,99.0,99.0,,False
cifar10,dir1,label_flip,0.7,1,t2_pw_gtg,gtg,P5s,retrain,0.57925,0.08012500000000006,0.6554192229038858,,,100.0,,False
cifar10,dir1,label_flip,0.7,1,t2_pw_lossheur,lossheur,P5s,retrain,0.60175,0.10262500000000002,0.8394683026584867,,95.0,96.0,,False
cifar10,dir1,label_flip,0.7,1,t2_pw_shapleyfl,shapleyfl,P5s,retrain,0.58225,0.08312500000000006,0.6799591002044993,,,100.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k46,,,,0.4745,-0.024625000000000008,-0.2014314928425358,,,46.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k49,,,,0.521125,0.021999999999999964,0.17995910020449865,,,49.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k50,,,,0.3695,-0.129625,-1.060327198364008,,,50.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k51,,,,0.492,-0.0071249999999999925,-0.05828220858895698,,,51.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k52,,,,0.480875,-0.01824999999999999,-0.14928425357873198,,,52.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k53,,,,0.4665,-0.03262499999999996,-0.2668711656441714,,,53.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k55,,,,0.529875,0.03075,0.2515337423312883,,,55.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k57,,,,0.500625,0.0015000000000000013,0.012269938650306757,,,57.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k60,,,,0.5005,0.0013749999999999596,0.011247443762780853,,,60.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k64,,,,0.5145,0.015374999999999972,0.12576687116564392,,,64.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k71,,,,0.459125,-0.03999999999999998,-0.32719836400817975,,,71.0,,False
cifar10,dir1,label_flip,0.7,1,t2_random_k74,,,,0.484375,-0.014749999999999985,-0.12065439672801621,,,74.0,,False
cifar10,dir1,label_flip,0.7,1,t2_sign_comfedsv,comfedsv,P1,retrain,0.584625,0.08549999999999996,0.6993865030674842,,,50.0,,False
cifar10,dir1,label_flip,0.7,1,t2_sign_fedif,fedif,P1,retrain,0.6155,0.11637500000000006,0.9519427402862989,,91.0,53.0,,False
cifar10,dir1,label_flip,0.7,1,t2_sign_fedsv,fedsv,P1,retrain,0.593875,0.09475000000000006,0.7750511247443765,,,49.0,,False
cifar10,dir1,label_flip,0.7,1,t2_sign_flirds,flirds,P1,retrain,0.610125,0.11100000000000004,0.9079754601226996,,77.0,49.0,,False
